0610005C13Rik,5176.565166666666
0610006I08Rik,3555.8278333333337
0610007C21Rik,6302.896
0610007L01Rik,2859.44225
0610007N19Rik,291.48345
0610007P06Rik,1286.6031666666668
0610007P08Rik,51.332409166666665
0610007P14Rik,15071.108333333334
0610007P22Rik,1436.5895
0610008C08Rik,1744.4671633333332
0610008F07Rik,344.21341666666666
0610009B14Rik,52.772193333333334
0610009B22Rik,2217.523
0610009D07Rik,2643.1387941666667
0610009J22Rik,2559.3475
0610009K11Rik,1060.2437
0610009K14Rik,41.38747
0610009O03Rik,256.58078333333333
0610009O20Rik,177.75224444444444
0610010D20Rik,3247.8728333333333
0610010D24Rik,81.7891
0610010E21Rik,1735.4171666666666
0610010F05Rik,113.36262555555555
0610010K06Rik,499.22051666666664
0610010K14Rik,534.1104
0610010O12Rik,95.417985
0610011F06Rik,8332.015666666666
0610011L14Rik,110.1768625
0610012D14Rik,406.64851666666664
0610012D17Rik,410.40796666666665
0610012E21Rik,42.21118333333333
0610012G03Rik,2724.2776341666668
0610012H03Rik,500.11725
0610013E23Rik,437.414135
0610016J10Rik,464.73853233333335
0610025J13Rik,43.9691175
0610025P10Rik,1755.1125
0610030E20Rik,787.2978111111111
0610031J06Rik,1576.8038333333334
0610033I05Rik,71.52018666666666
0610037D15Rik,88.70536
0610037L13Rik,632.8891333333333
0610037L18Rik,38.049126666666666
0610037P05Rik,42.29822
0610038D11Rik,2664.0983333333334
0610038F07Rik,723.8266708333333
0610039H22Rik,56.92613166666667
0610039J04Rik,1146.321875
0610039K10Rik,42.3214
0610040A22Rik,41.294938333333334
0610040B10Rik,57.25396416666667
0610040D20Rik,5560.495411111111
0610040J01Rik,7500.765666666667
0610042G04Rik,241.73165
0710001B24Rik,542.9355833333333
0710001D07Rik,163.7241
0710005I19Rik,58.49290666666667
0710005M24Rik,40.234141666666666
0710008K08Rik,10712.040833333333
0910001A06Rik,152.223145
0910001L09Rik,5756.189666666666
1100001E04Rik,44.231340833333334
1100001G20Rik,28249.767
1100001H23Rik,6765.266333333333
1100001I22Rik,25563.077333333335
1110001A07Rik,45.25227666666667
1110001A16Rik,1419.4231666666667
1110001D15Rik,55.49458666666666
1110001J03Rik,14988.568333333333
1110001M07Rik,41.293195
1110002B05Rik,3242.654666666667
1110002E23Rik,1294.4496166666665
1110002H13Rik,90.78860333333333
1110002L01Rik,41.700066666666665
1110002N22Rik,195.24018583333333
1110003E01Rik,2125.1038966666665
1110003F10Rik,40.659225
1110003O08Rik,2977.7825000000003
1110004B13Rik,291.20093333333335
1110004E09Rik,2812.5508333333332
1110004F10Rik,2914.431
1110005A03Rik,949.9769
1110005A23Rik,2556.48125
1110006G06Rik,989.2595666666666
1110006G14Rik,116.9965
1110006O17Rik,152.23188333333334
1110006O24Rik,333.75148333333334
1110007A13Rik,474.3518375
1110007C02Rik,78.22255
1110007C09Rik,987.98015
1110007L15Rik,2228.3568333333333
1110007M04Rik,534.6222483333333
1110008B24Rik,1910.9358333333334
1110008E08Rik,46.510146666666664
1110008F13Rik,26374.345
1110008J03Rik,146.45005
1110008K04Rik,287.4334166666667
1110008L16Rik,163.29815
1110008P14Rik,1018.9340833333333
1110011C06Rik,133.77631083333333
1110012D08Rik,213.35264916666668
1110012J17Rik,49.8943075
1110012L19Rik,2167.925
1110012M11Rik,2919.7281666666668
1110012N22Rik,46.62016666666667
1110013I04Rik,39.170471666666664
1110013L07Rik,103.82514499999999
1110014J01Rik,482.85183916666665
1110014K05Rik,42.431158333333336
1110014K08Rik,3834.8623333333335
1110014L15Rik,38.45579166666666
1110014N23Rik,123.39759833333333
1110015M06Rik,38.88796666666667
1110015O18Rik,40.43536
1110017D15Rik,61.661188333333335
1110017I16Rik,40.61286333333334
1110018F16Rik,216.21841666666666
1110018G07Rik,2144.7191888888888
1110018H23Rik,41.104103333333335
1110018J18Rik,1158.76275
1110018M03Rik,166.84228333333334
1110018N20Rik,46.75362
1110019B22Rik,40.16098
1110019B24Rik,39.6593
1110019J04Rik,1602.0816666666667
1110019N10Rik,4480.958833333333
1110020A10Rik,43.660196666666664
1110020C03Rik,39.80596833333333
1110020C17Rik,38.28361666666667
1110020G09Rik,1103.5188666666668
1110020P15Rik,23413.331666666665
1110021J02Rik,321.5784566666667
1110021L09Rik,202.6082
1110025D03Rik,84.89451666666666
1110025L11Rik,100.21222
1110025P21,2225.5311666666666
1110028A07Rik,195.98713333333333
1110028C15Rik,82.30051708333333
1110029E03Rik,1005.16419
1110030E23Rik,43.80694833333334
1110031B06Rik,6512.1196666666665
1110031B11Rik,46.851418333333335
1110031I02Rik,1094.7413166666668
1110032A03Rik,422.46777499999996
1110032A04Rik,46.051455
1110032A13Rik,889.7886333333333
1110032D16Rik,39.000856666666664
1110032E23Rik,46.562219166666665
1110032L06Rik,40.95509666666667
1110032O16Rik,3111.3869083333334
1110033F04Rik,44.922158333333336
1110033F14Rik,45.7384775
1110033J19Rik,978.551475
1110033M05Rik,141.10683277777778
1110034A24Rik,286.6641916666667
1110034B05Rik,523.0424833333333
1110034G24Rik,472.62626666666665
1110035E04Rik,60.06733
1110035H17Rik,58.6592025
1110035M17Rik,47.57209666666667
1110036O03Rik,77.71392
1110037F02Rik,303.3797038888889
1110037P09,51.507893333333335
1110038B12Rik,773.72565
1110038D17Rik,2373.5828129166666
1110038F14Rik,2157.550333333333
1110039B18Rik,1164.490725
1110039F03Rik,82.64236333333334
1110046J04Rik,47.696934999999996
1110048D14Rik,61.01869333333333
1110049B09Rik,44.385144999999994
1110049F12Rik,821.1255916666667
1110051B16Rik,39.605248333333336
1110051M20Rik,49.63984166666667
1110054M08Rik,1348.2979666666668
1110054O05Rik,66.63471166666666
1110054P19Rik,12449.782166666668
1110055J05Rik,43.24852666666666
1110057K04Rik,2821.8289999999997
1110058A15Rik,45.508165
1110058L19Rik,1947.8825
1110059E24Rik,1396.4004
1110059G10Rik,267.66114
1110059M19Rik,43.92375333333334
1110059P08Rik,177.27875833333334
1110060D06Rik,491.48025333333334
1110061N23Rik,54.25222
1110061O04Rik,622.4174783333333
1110064P04Rik,229.97043333333335
1110065M07,61.35481166666666
1110065P20Rik,3385.7979666666665
1110067D22Rik,2852.0815000000002
1110067I12Rik,45.55645666666667
1110069O07Rik,39.023518333333335
1190001L17Rik,78.54092333333334
1190001M18Rik,40.203826666666664
1190002A17Rik,48.292541666666665
1190002F15Rik,58.565265
1190002H23Rik,44.595215
1190002J23Rik,52.26900833333333
1190002N15Rik,575.0891666666666
1190003J15Rik,60703.7325
1190003K10Rik,41.86904
1190003M12Rik,80.42608666666666
1190005F20Rik,359.0931166666667
1190005I06Rik,669.68295
1190005P17Rik,4027.7345
1190007F08Rik,199.83755083333332
1190017O12Rik,2137.275166666667
1200002N14Rik,59.619881666666664
1200003C05Rik,4243.534000000001
1200003I07Rik,50.147891666666666
1200004M23Rik,2779.6116166666666
1200006F02Rik,6274.817333333333
1200007C13Rik,41.18546833333333
1200009F10Rik,255.09818333333334
1200009I06Rik,365.41153333333335
1200009O22Rik,42.94305277777778
1200011I18Rik,83.97544
1200011M11Rik,48.40699666666667
1200011O22Rik,440.87665
1200013B08Rik,59.06589833333334
1200013P24Rik,4076.089915833333
1200014J11Rik,163.87201333333334
1200014M14Rik,188.8323675
1200015A19Rik,869.6177166666666
1200015F23Rik,278.06163888888887
1200015N20Rik,45.2079975
1200016B10Rik,186.00701083333334
1200016E24Rik,1320.5925833333333
1300001I01Rik,12173.203666666666
1300002K09Rik,6684.176425
1300003B13Rik,196.01285
1300007F04Rik,867.8997833333333
1300010F03Rik,2091.6406444444447
1300010M03Rik,655.1465133333334
1300012G16Rik,2474.0325825
1300013J15Rik,3226.558375
1300014I06Rik,5168.6955
1300015D01Rik,91.9925125
1300017J02Rik,37134.354
1300018I05Rik,1390.0251666666668
1300018I17Rik,2212.9593333333332
1300018J18Rik,2413.957
1500001A10Rik,60.86165222222222
1500001M20Rik,638.66885
1500002C15Rik,40.934965
1500002I01Rik,38.97788333333334
1500002K03Rik,41.07599333333334
1500002O10Rik,38.939011666666666
1500002O20Rik,595.0773166666667
1500003O03Rik,2935.8716958333334
1500003O22Rik,263.2382
1500004A08Rik,47.179325
1500005A01Rik,3968.399
1500005I02Rik,48.19551166666667
1500005K14Rik,45.57264083333333
1500005P14Rik,48.924234166666665
1500009C09Rik,61.243831666666665
1500009L16Rik,42.128903333333334
1500010C09Rik,38.21823666666667
1500010J02Rik,310.08598333333333
1500011B03Rik,63.876016666666665
1500011H22Rik,473.9909166666667
1500011J06Rik,1422.9215
1500012F01Rik,1090.6808333333333
1500015L24Rik,56.46019
1500015O10Rik,43.22848166666667
1500016L03Rik,42.043515
1500016O10Rik,49.270376666666664
1500017I17Rik,50.98845166666666
1500019G21Rik,417.9834
1500026H17Rik,91.70588083333334
1500031H01Rik,210.13043333333334
1500031L02Rik,1075.98255
1500032D16Rik,2845.376511111111
1500032F14Rik,38.553178333333335
1500032L24Rik,20704.566666666666
1500032O14Rik,119.76637
1500034J01Rik,458.5421361111111
1500035H01Rik,2079.2400175
1500035N22Rik,39.212358333333334
1500037F05Rik,44.59222333333334
1500041B16Rik,68.79964083333334
1500041N16Rik,648.9408666666667
1520401A03Rik,42.109111666666664
1520402A15Rik,51.27991166666666
1600002D24Rik,42.58488
1600002H07Rik,714.08365
1600002K03Rik,921.1955
1600002O04Rik,62.579121666666666
1600012F09Rik,464.955105
